cliente_id,nome,data_nascimento,genero,cidade,estado,data_cadastro,segmento
10305,Eduarda Lima,1979-06-07,F,Santa Maria,RS,2026-08-26,Pessoa Física
10306,Sabrina Rodrigues,1971-03-15,F,Brasília,DF,2024-09-30,Pessoa Física
10307,Daniel Rodrigues,1983-04-14,M,Curitiba,PR,2023-07-04,Pessoa Física
10308,Bruno Souza,1995-10-29,M,Blumenau,SC,2019-10-16,Pessoa Física
10309,Vanessa Santos,1978-04-07,F,Blumenau,SC,2026-03-11,Pessoa Física
10310,Empresa Lima 310 Ltda,2018-08-19,PJ,Belo Horizonte,MG,2023-04-06,Pessoa Jurídica
10311,Empresa Oliveira 311 Ltda,2013-05-01,PJ,Goiânia,GO,2023-06-01,Pessoa Jurídica
10312,Patrícia Oliveira,2000-10-31,F,Santa Cruz do Sul,RS,2025-02-25,Pessoa Física
10313,Empresa Rodrigues 313 Ltda,2008-12-15,PJ,Blumenau,SC,2020-11-22,Pessoa Jurídica
10314,Sabrina Almeida,1962-10-12,M,Florianópolis,SC,2018-10-23,Pessoa Física
10315,Larissa Rodrigues,1958-11-11,M,Brasília,DF,2024-04-03,Pessoa Física
10316,Larissa Oliveira,1976-05-23,F,Florianópolis,SC,2021-03-08,Alta Renda
10317,Tiago Fernandes,1956-04-11,F,Rio de Janeiro,RJ,2026-06-20,Pessoa Física
10318,Natália Lima,1965-04-07,F,Porto Alegre,RS,2021-05-04,Pessoa Física
10319,Ana Oliveira,1967-12-05,F,São Paulo,SP,2026-07-30,Alta Renda
10320,Patrícia Oliveira,1975-03-23,M,Caxias do Sul,RS,2022-12-02,Pessoa Física
10321,Vanessa Nascimento,2004-11-21,M,Joinville,SC,2026-04-02,Pessoa Física
10322,Tiago Pereira,1986-01-19,M,Goiânia,GO,2019-06-13,Pessoa Física
10323,Tiago Costa,1961-05-17,F,Blumenau,SC,2019-07-02,Pessoa Física
10324,Empresa Oliveira 324 Ltda,2020-12-30,PJ,Santa Maria,RS,2023-01-24,Pessoa Jurídica
10325,Empresa Santos 325 Ltda,1997-09-04,PJ,Vitória,ES,2025-08-17,Pessoa Jurídica
10326,Gabriela Lima,1985-02-07,F,Campinas,SP,2019-08-10,Pessoa Física
10327,Empresa Fernandes 327 Ltda,2013-02-18,PJ,São Paulo,SP,2026-06-14,Pessoa Jurídica
10328,Empresa Fernandes 328 Ltda,2018-08-09,PJ,Joinville,SC,2018-06-16,Pessoa Jurídica
10329,Eduarda Souza,1984-12-26,F,São Paulo,SP,2024-05-02,Alta Renda
10330,Carla Lima,1980-08-21,F,Santa Maria,RS,2023-12-09,Pessoa Física
10331,Tiago Rodrigues,2000-09-03,F,Florianópolis,SC,2019-11-23,Pessoa Física
10332,Empresa Souza 332 Ltda,2008-10-24,PJ,Santa Cruz do Sul,RS,2023-02-21,Pessoa Jurídica
10333,Patrícia Lima,1971-09-16,F,São Paulo,SP,2025-01-04,Alta Renda
10334,Eduarda Santos,1970-10-17,F,Caxias do Sul,RS,2021-10-18,Pessoa Física
10335,Natália Souza,1977-02-14,F,Curitiba,PR,2026-07-09,Pessoa Física
10336,Empresa Almeida 336 Ltda,2013-11-29,PJ,Santa Maria,RS,2023-10-06,Pessoa Jurídica
10337,Empresa Costa 337 Ltda,2005-02-04,PJ,Belo Horizonte,MG,2024-06-20,Pessoa Jurídica
10338,Bruno Costa,1979-03-03,M,Porto Alegre,RS,2018-03-09,Pessoa Física
10339,Vanessa Almeida,1980-02-15,F,Londrina,PR,2023-04-26,Pessoa Física
10340,Marcos Nascimento,1955-07-25,M,Campinas,SP,2025-09-10,Alta Renda
10341,Larissa Souza,1958-02-21,M,Londrina,PR,2025-10-15,Pessoa Física
10342,Felipe Costa,1988-06-15,F,Londrina,PR,2025-02-14,Pessoa Física
10343,Empresa Silva 343 Ltda,2011-12-09,PJ,Porto Alegre,RS,2021-12-27,Pessoa Jurídica
10344,Marcos Pereira,1987-09-24,M,Goiânia,GO,2021-06-29,Pessoa Física
10345,William Pereira,1968-07-13,M,Santa Maria,RS,2018-04-21,Pessoa Física
10346,Daniel Rodrigues,1990-02-05,F,Rio de Janeiro,RJ,2024-11-22,Pessoa Física
10347,Gabriela Fernandes,2005-08-25,M,Belo Horizonte,MG,2022-12-24,Alta Renda
10348,Gabriela Nascimento,1959-03-29,M,Santa Maria,RS,2018-08-14,Pessoa Física
10349,Daniel Nascimento,1976-09-04,M,Caxias do Sul,RS,2022-08-20,Alta Renda
10350,Vanessa Fernandes,1950-08-01,F,Florianópolis,SC,2018-05-28,Pessoa Física
10351,Eduarda Oliveira,1958-10-23,M,Porto Alegre,RS,2018-02-07,Pessoa Física
10352,Vanessa Oliveira,2005-02-03,M,Porto Alegre,RS,2024-05-18,Pessoa Física
10353,Eduarda Silva,1976-02-07,F,Londrina,PR,2026-02-26,Pessoa Física
10354,Tiago Oliveira,1958-12-31,F,Florianópolis,SC,2023-10-01,Pessoa Física
10355,Empresa Oliveira 355 Ltda,2001-08-10,PJ,Rio de Janeiro,RJ,2023-11-16,Pessoa Jurídica
10356,Rafael Rodrigues,1962-08-08,M,São Paulo,SP,2023-10-07,Pessoa Física
10357,Henrique Oliveira,1963-03-02,F,Joinville,SC,2023-06-24,Alta Renda
10358,João Pereira,1955-12-29,M,São Paulo,SP,2020-08-14,Alta Renda
10359,William Costa,1963-04-12,F,Santa Maria,RS,2018-11-07,Pessoa Física
10360,Natália Costa,1976-02-15,M,Caxias do Sul,RS,2026-03-01,Pessoa Física
10361,Carla Nascimento,1956-10-23,M,Brasília,DF,2026-07-28,Pessoa Física
10362,William Fernandes,1978-04-26,F,Santa Maria,RS,2026-12-11,Alta Renda
10363,Marcos Fernandes,1968-10-14,M,Porto Alegre,RS,2023-12-27,Pessoa Física
10364,Eduarda Santos,1954-02-06,M,Florianópolis,SC,2019-12-05,Alta Renda
10365,Empresa Almeida 365 Ltda,2010-07-28,PJ,São Paulo,SP,2023-10-31,Pessoa Jurídica
10366,Tiago Costa,1963-09-22,M,Rio de Janeiro,RJ,2023-11-14,Alta Renda
10367,Rafael Nascimento,1976-06-06,F,Londrina,PR,2019-09-11,Pessoa Física
10368,Vanessa Oliveira,1957-08-08,F,Joinville,SC,2019-08-09,Pessoa Física
10369,Empresa Souza 369 Ltda,2006-12-26,PJ,Londrina,PR,2023-10-29,Pessoa Jurídica
10370,Carla Almeida,1970-11-15,F,Brasília,DF,2019-05-11,Pessoa Física
10371,João Souza,1984-12-15,M,Curitiba,PR,2020-08-18,Alta Renda
10372,Patrícia Lima,1996-05-14,F,Vitória,ES,2025-03-23,Pessoa Física
10373,Patrícia Almeida,2005-12-16,M,Florianópolis,SC,2024-01-27,Pessoa Física
10374,Natália Araújo,1990-04-07,M,Campinas,SP,2020-06-28,Pessoa Física
10375,Eduarda Oliveira,1983-11-04,F,Florianópolis,SC,2022-04-05,Pessoa Física
10376,Eduarda Nascimento,2002-03-28,M,Campinas,SP,2025-10-14,Alta Renda
10377,Otávio Oliveira,1984-02-09,F,Santa Cruz do Sul,RS,2024-10-18,Pessoa Física
10378,Tiago Rodrigues,1954-01-08,M,Santa Cruz do Sul,RS,2018-08-21,Pessoa Física
10379,Empresa Silva 379 Ltda,1999-07-16,PJ,Santa Cruz do Sul,RS,2022-09-03,Pessoa Jurídica
10380,Empresa Lima 380 Ltda,1995-07-31,PJ,Florianópolis,SC,2021-07-20,Pessoa Jurídica
10381,Tiago Araújo,1993-03-19,F,Goiânia,GO,2023-06-16,Pessoa Física
10382,Empresa Costa 382 Ltda,2015-01-06,PJ,Campinas,SP,2025-11-02,Pessoa Jurídica
10383,William Santos,1955-07-14,M,Porto Alegre,RS,2020-08-18,Pessoa Física
10384,Empresa Fernandes 384 Ltda,2004-12-11,PJ,Joinville,SC,2024-02-01,Pessoa Jurídica
10385,Daniel Silva,1984-11-23,F,Vitória,ES,2020-08-31,Pessoa Física
10386,Larissa Rodrigues,1993-10-13,M,Belo Horizonte,MG,2023-09-18,Pessoa Física
10387,Patrícia Lima,2000-04-23,M,Santa Cruz do Sul,RS,2025-01-04,Pessoa Física
10388,William Rodrigues,1988-09-14,M,Brasília,DF,2023-02-11,Pessoa Física
10389,Gabriela Lima,1977-08-29,F,Santa Cruz do Sul,RS,2025-06-04,Pessoa Física
10390,Henrique Almeida,1982-03-27,M,Goiânia,GO,2018-04-17,Alta Renda
10391,Marcos Nascimento,2003-06-10,F,Goiânia,GO,2023-01-19,Alta Renda
10392,Patrícia Costa,1955-11-08,M,Goiânia,GO,2025-06-27,Pessoa Física
10393,Isabela Rodrigues,1954-08-16,M,Brasília,DF,2019-05-13,Pessoa Física
10394,Rafael Santos,1980-11-18,F,Campinas,SP,2026-12-21,Pessoa Física
10395,Empresa Fernandes 395 Ltda,2002-08-05,PJ,Santa Cruz do Sul,RS,2025-11-01,Pessoa Jurídica
10396,William Fernandes,1983-07-09,M,Blumenau,SC,2023-01-05,Pessoa Física
10397,Gabriela Nascimento,1961-06-16,F,São Paulo,SP,2019-12-15,Pessoa Física
10398,Empresa Souza 398 Ltda,1999-03-29,PJ,Goiânia,GO,2022-02-28,Pessoa Jurídica
10399,João Rodrigues,1956-07-01,F,Vitória,ES,2022-02-10,Pessoa Física
10400,Gabriela Costa,1977-08-12,F,Santa Maria,RS,2018-12-17,Pessoa Física
10401,Empresa Lima 401 Ltda,2005-04-15,PJ,Belo Horizonte,MG,2021-11-15,Pessoa Jurídica
10402,Bruno Araújo,1997-05-15,M,Londrina,PR,2024-03-15,Alta Renda
10403,Larissa Almeida,1999-01-26,F,Curitiba,PR,2021-12-11,Pessoa Física
10404,Empresa Fernandes 404 Ltda,2000-05-26,PJ,Campinas,SP,2022-10-12,Pessoa Jurídica
10405,William Araújo,1979-12-13,F,Belo Horizonte,MG,2023-02-24,Alta Renda
10406,Natália Pereira,2000-08-22,M,Porto Alegre,RS,2024-08-08,Pessoa Física
10407,Tiago Pereira,1963-03-03,F,Joinville,SC,2018-08-09,Alta Renda
10408,Eduarda Almeida,1969-12-04,F,São Paulo,SP,2023-12-24,Pessoa Física
10409,Daniel Costa,1978-01-09,F,Curitiba,PR,2025-03-11,Pessoa Física
10410,Larissa Souza,2000-09-19,F,Caxias do Sul,RS,2019-04-14,Pessoa Física
10411,Larissa Santos,2001-02-13,M,Curitiba,PR,2026-10-27,Pessoa Física
10412,João Almeida,1967-10-22,F,Londrina,PR,2021-03-17,Alta Renda
10413,Empresa Nascimento 413 Ltda,1997-03-13,PJ,Porto Alegre,RS,2022-06-16,Pessoa Jurídica
10414,Ana Oliveira,1968-01-31,M,Santa Maria,RS,2019-12-22,Pessoa Física
10415,Empresa Nascimento 415 Ltda,1998-02-19,PJ,Campinas,SP,2022-01-20,Pessoa Jurídica
10416,Patrícia Rodrigues,2004-02-05,M,Campinas,SP,2019-02-28,Pessoa Física
10417,William Costa,1971-06-17,M,Brasília,DF,2022-02-25,Pessoa Física
10418,Eduarda Nascimento,1954-09-06,F,São Paulo,SP,2019-02-25,Pessoa Física
10419,Rafael Araújo,1987-05-29,M,Joinville,SC,2018-11-12,Pessoa Física
10420,Ana Lima,2005-12-16,M,Goiânia,GO,2022-07-16,Pessoa Física
10421,Gabriela Rodrigues,1964-12-01,M,Caxias do Sul,RS,2026-09-17,Pessoa Física
10422,Larissa Souza,1987-01-03,M,Campinas,SP,2019-01-06,Pessoa Física
10423,Larissa Almeida,1956-07-24,F,Goiânia,GO,2023-12-24,Alta Renda
10424,William Rodrigues,1963-12-20,M,Vitória,ES,2024-08-23,Pessoa Física
10425,Empresa Almeida 425 Ltda,2020-10-23,PJ,Blumenau,SC,2024-05-27,Pessoa Jurídica
10426,Henrique Souza,1961-05-17,M,Belo Horizonte,MG,2020-04-25,Pessoa Física
10427,Carla Rodrigues,1966-05-02,M,Belo Horizonte,MG,2020-05-18,Alta Renda
10428,Vanessa Oliveira,2001-07-11,F,Caxias do Sul,RS,2024-01-18,Pessoa Física
10429,Larissa Costa,1981-04-23,F,Belo Horizonte,MG,2026-10-23,Pessoa Física
10430,Marcos Pereira,1960-05-16,F,Goiânia,GO,2021-04-16,Pessoa Física
10431,Vanessa Rodrigues,1986-04-16,F,Curitiba,PR,2026-07-23,Pessoa Física
10432,Larissa Costa,1978-01-17,F,Vitória,ES,2026-06-24,Pessoa Física
10433,Larissa Araújo,1989-02-02,F,Caxias do Sul,RS,2023-04-02,Alta Renda
10434,Daniel Souza,1951-03-28,M,Rio de Janeiro,RJ,2026-09-06,Alta Renda
10435,Felipe Nascimento,1976-10-07,F,Blumenau,SC,2023-06-26,Pessoa Física
10436,Carla Pereira,2000-11-18,M,Belo Horizonte,MG,2024-09-09,Pessoa Física
10437,William Rodrigues,2001-06-14,M,Santa Cruz do Sul,RS,2019-10-03,Pessoa Física
10438,Sabrina Silva,1999-03-03,F,Curitiba,PR,2020-06-25,Pessoa Física
10439,Patrícia Silva,2005-09-18,M,Caxias do Sul,RS,2026-10-26,Alta Renda
10440,Larissa Costa,1969-07-03,M,Vitória,ES,2022-12-01,Pessoa Física
10441,Isabela Santos,2005-07-22,F,Caxias do Sul,RS,2023-05-19,Pessoa Física
10442,Ana Nascimento,1962-07-06,M,Joinville,SC,2025-01-14,Pessoa Física
10443,Daniel Lima,1984-08-14,M,Joinville,SC,2018-02-12,Pessoa Física
10444,Bruno Nascimento,2002-07-14,F,Caxias do Sul,RS,2022-06-12,Pessoa Física
10445,Larissa Araújo,1982-04-06,M,Rio de Janeiro,RJ,2020-04-29,Alta Renda
10446,João Fernandes,2000-07-12,F,Santa Cruz do Sul,RS,2024-10-10,Pessoa Física
10447,Daniel Lima,1974-02-22,F,Caxias do Sul,RS,2023-07-07,Pessoa Física
10448,Patrícia Santos,1979-12-14,F,Londrina,PR,2020-03-16,Pessoa Física
10449,João Costa,1988-09-10,F,Vitória,ES,2020-08-29,Pessoa Física
10450,Daniel Almeida,1989-09-16,M,Santa Cruz do Sul,RS,2024-09-30,Alta Renda
10451,Felipe Oliveira,1965-07-08,F,Rio de Janeiro,RJ,2019-05-29,Pessoa Física
10452,Empresa Costa 452 Ltda,2016-09-10,PJ,Goiânia,GO,2019-12-07,Pessoa Jurídica
10453,Sabrina Souza,1999-11-21,M,Goiânia,GO,2025-05-26,Pessoa Física
10454,Natália Almeida,1986-01-12,F,Goiânia,GO,2025-07-01,Pessoa Física
10455,Empresa Fernandes 455 Ltda,2008-08-09,PJ,Vitória,ES,2020-11-17,Pessoa Jurídica
10456,Felipe Fernandes,1955-08-19,M,Rio de Janeiro,RJ,2026-12-21,Pessoa Física
10457,Rafael Santos,1960-04-10,F,Blumenau,SC,2026-09-28,Alta Renda
10458,Sabrina Pereira,1979-04-02,F,Santa Cruz do Sul,RS,2024-10-26,Pessoa Física
10459,Isabela Almeida,1976-08-27,M,Rio de Janeiro,RJ,2020-03-04,Pessoa Física
10460,Henrique Silva,2005-03-20,F,Goiânia,GO,2023-10-27,Pessoa Física
10461,Otávio Rodrigues,1965-01-20,M,Vitória,ES,2020-06-23,Pessoa Física
10462,Daniel Oliveira,1956-02-26,M,Santa Cruz do Sul,RS,2026-10-24,Pessoa Física
10463,Marcos Araújo,1956-09-12,M,Campinas,SP,2025-05-28,Alta Renda
10464,Empresa Oliveira 464 Ltda,1999-09-26,PJ,Campinas,SP,2026-12-21,Pessoa Jurídica
10465,Larissa Silva,1968-01-31,F,Joinville,SC,2023-04-26,Pessoa Física
10466,Isabela Pereira,1993-10-22,F,Porto Alegre,RS,2021-09-01,Pessoa Física
10467,Empresa Fernandes 467 Ltda,2014-12-29,PJ,Londrina,PR,2024-04-18,Pessoa Jurídica
10468,Marcos Santos,1967-09-30,F,Campinas,SP,2024-09-21,Pessoa Física
10469,Otávio Oliveira,1952-06-13,M,Porto Alegre,RS,2026-09-17,Pessoa Física
10470,Bruno Santos,1978-10-12,F,Santa Maria,RS,2023-03-03,Pessoa Física
10471,Henrique Rodrigues,1968-08-17,F,Blumenau,SC,2022-04-08,Pessoa Física
10472,Vanessa Lima,2001-04-22,M,Santa Cruz do Sul,RS,2022-08-10,Alta Renda
10473,Daniel Costa,1984-07-24,M,Londrina,PR,2020-07-12,Pessoa Física
10474,Henrique Costa,2005-06-06,F,Caxias do Sul,RS,2021-11-06,Pessoa Física
10475,Natália Lima,1968-05-20,F,Brasília,DF,2020-03-28,Alta Renda
10476,Otávio Oliveira,1968-04-07,M,Brasília,DF,2026-10-01,Pessoa Física
10477,Natália Almeida,1986-02-17,F,São Paulo,SP,2020-08-29,Pessoa Física
10478,Sabrina Oliveira,1981-02-22,F,Belo Horizonte,MG,2018-12-16,Pessoa Física
10479,Patrícia Pereira,1986-08-01,F,Brasília,DF,2020-03-26,Alta Renda
10480,Rafael Araújo,1984-04-13,F,São Paulo,SP,2019-12-23,Pessoa Física
10481,Empresa Fernandes 481 Ltda,2019-10-07,PJ,Blumenau,SC,2024-12-22,Pessoa Jurídica
10482,Tiago Santos,1950-09-04,M,Santa Maria,RS,2022-11-12,Pessoa Física
10483,Eduarda Silva,1954-11-04,F,Londrina,PR,2026-05-05,Alta Renda
10484,Vanessa Rodrigues,2001-09-23,M,Joinville,SC,2024-03-21,Pessoa Física
10485,Carla Santos,1959-01-22,F,Santa Maria,RS,2020-11-08,Pessoa Física
10486,Larissa Costa,2003-07-17,M,Curitiba,PR,2019-10-14,Pessoa Física
10487,Isabela Nascimento,1983-07-20,M,São Paulo,SP,2025-08-14,Pessoa Física
10488,Natália Almeida,1959-09-18,M,Brasília,DF,2024-12-30,Pessoa Física
10489,Vanessa Nascimento,1957-07-30,M,Belo Horizonte,MG,2022-01-12,Pessoa Física
10490,Isabela Costa,1982-12-02,M,Londrina,PR,2018-07-29,Alta Renda
10491,Gabriela Costa,1975-11-20,F,Caxias do Sul,RS,2025-02-21,Alta Renda
10492,Eduarda Nascimento,1955-08-21,F,Santa Cruz do Sul,RS,2022-12-03,Alta Renda
10493,Empresa Fernandes 493 Ltda,2002-02-19,PJ,São Paulo,SP,2020-02-06,Pessoa Jurídica
10494,Carla Fernandes,1993-03-03,F,Joinville,SC,2025-04-28,Pessoa Física
10495,Ana Costa,1955-03-17,F,Belo Horizonte,MG,2018-02-13,Pessoa Física
10496,Bruno Pereira,1982-01-26,F,Santa Maria,RS,2018-06-26,Pessoa Física
10497,Henrique Oliveira,1997-10-31,M,Porto Alegre,RS,2025-06-06,Alta Renda
10498,Vanessa Costa,1978-07-17,M,Rio de Janeiro,RJ,2022-01-14,Pessoa Física
10499,Tiago Almeida,1994-03-10,M,Belo Horizonte,MG,2020-09-03,Pessoa Física
10500,Henrique Nascimento,1955-07-01,F,Caxias do Sul,RS,2025-10-23,Pessoa Física
10501,João Nascimento,1998-04-27,M,Florianópolis,SC,2020-09-18,Alta Renda
10502,Vanessa Silva,1987-07-08,F,Curitiba,PR,2022-08-08,Alta Renda
10503,Empresa Costa 003 Ltda,2009-08-15,PJ,Santa Cruz do Sul,RS,2018-12-15,Pessoa Jurídica
10504,Sabrina Oliveira,1993-10-18,F,Florianópolis,SC,2020-09-12,Pessoa Física
10505,Natália Fernandes,1950-11-09,F,Porto Alegre,RS,2026-07-18,Pessoa Física
10506,Larissa Lima,1974-04-14,M,Joinville,SC,2025-10-24,Alta Renda
10507,Empresa Oliveira 007 Ltda,2003-04-22,PJ,São Paulo,SP,2018-02-06,Pessoa Jurídica
10508,Ana Araújo,2003-06-27,F,Londrina,PR,2019-06-23,Pessoa Física
10509,Ana Rodrigues,1962-02-27,F,Rio de Janeiro,RJ,2020-01-21,Pessoa Física
10510,Larissa Fernandes,1978-08-22,F,Brasília,DF,2018-06-17,Pessoa Física
10511,Larissa Pereira,1990-10-04,F,Belo Horizonte,MG,2022-02-04,Pessoa Física
10512,Rafael Oliveira,2001-05-05,M,Santa Cruz do Sul,RS,2021-11-02,Pessoa Física
10513,Otávio Costa,1996-08-27,M,São Paulo,SP,2026-05-13,Pessoa Física
10514,Gabriela Pereira,1985-11-07,F,Joinville,SC,2026-12-24,Pessoa Física
10515,Tiago Rodrigues,1954-12-21,F,Brasília,DF,2026-09-29,Pessoa Física
10516,Bruno Araújo,1973-02-16,M,Brasília,DF,2018-11-15,Pessoa Física
10517,Empresa Almeida 017 Ltda,1999-07-07,PJ,São Paulo,SP,2020-10-21,Pessoa Jurídica
10518,William Oliveira,1975-01-12,F,Santa Maria,RS,2021-01-23,Pessoa Física
10519,Empresa Fernandes 019 Ltda,2003-06-04,PJ,Santa Cruz do Sul,RS,2018-06-22,Pessoa Jurídica
10520,Empresa Nascimento 020 Ltda,2016-12-10,PJ,Curitiba,PR,2023-06-01,Pessoa Jurídica
10521,Rafael Nascimento,1950-07-21,M,Caxias do Sul,RS,2022-01-07,Alta Renda
10522,Empresa Silva 022 Ltda,2005-03-08,PJ,Blumenau,SC,2018-03-18,Pessoa Jurídica
10523,Natália Oliveira,1959-08-09,F,Santa Cruz do Sul,RS,2026-08-04,Alta Renda
10524,Empresa Lima 024 Ltda,2010-01-20,PJ,Caxias do Sul,RS,2026-02-14,Pessoa Jurídica
10525,Rafael Lima,1985-11-25,M,Santa Cruz do Sul,RS,2020-12-10,Alta Renda
10526,Henrique Rodrigues,1996-11-25,F,Campinas,SP,2022-12-28,Pessoa Física
10527,Marcos Silva,1954-10-23,F,Campinas,SP,2023-07-26,Pessoa Física
10528,Empresa Nascimento 028 Ltda,2011-05-29,PJ,Londrina,PR,2020-03-04,Pessoa Jurídica
10529,Larissa Costa,1986-04-13,F,Blumenau,SC,2020-07-28,Pessoa Física
10530,Sabrina Nascimento,1950-09-17,M,Rio de Janeiro,RJ,2018-07-28,Pessoa Física
10531,Empresa Rodrigues 031 Ltda,2001-08-16,PJ,Belo Horizonte,MG,2021-09-10,Pessoa Jurídica
10532,Larissa Araújo,2003-11-24,M,Vitória,ES,2023-07-07,Pessoa Física
10533,Natália Rodrigues,1970-02-14,M,Joinville,SC,2026-02-11,Pessoa Física
10534,Isabela Lima,1992-02-21,M,Brasília,DF,2021-09-27,Pessoa Física
10535,Empresa Souza 035 Ltda,2003-08-29,PJ,Santa Maria,RS,2024-05-25,Pessoa Jurídica
10536,William Silva,1967-09-11,F,Londrina,PR,2021-09-12,Pessoa Física
10537,Eduarda Almeida,1956-03-03,M,Caxias do Sul,RS,2025-06-16,Pessoa Física
10538,Felipe Lima,1966-04-04,F,Caxias do Sul,RS,2022-08-06,Alta Renda
10539,Empresa Rodrigues 039 Ltda,2014-08-03,PJ,Florianópolis,SC,2023-02-09,Pessoa Jurídica
10540,Isabela Araújo,1971-09-28,M,Santa Cruz do Sul,RS,2025-03-03,Alta Renda
10541,Bruno Oliveira,1974-10-05,M,Santa Maria,RS,2020-01-28,Pessoa Física
10542,Daniel Oliveira,1990-03-07,M,Campinas,SP,2023-03-03,Pessoa Física
10543,Empresa Oliveira 043 Ltda,2011-09-12,PJ,Porto Alegre,RS,2019-08-10,Pessoa Jurídica
10544,Empresa Silva 044 Ltda,2016-07-19,PJ,São Paulo,SP,2025-05-29,Pessoa Jurídica
10545,Empresa Silva 045 Ltda,2002-01-24,PJ,Rio de Janeiro,RJ,2021-04-03,Pessoa Jurídica
10546,Henrique Almeida,1972-05-23,F,Campinas,SP,2024-07-26,Alta Renda
10547,Carla Araújo,1973-12-11,M,Goiânia,GO,2018-01-24,Pessoa Física
10548,Bruno Oliveira,1968-08-05,F,Rio de Janeiro,RJ,2024-05-26,Pessoa Física
10549,Empresa Rodrigues 049 Ltda,2018-06-11,PJ,Porto Alegre,RS,2021-01-12,Pessoa Jurídica
10550,Marcos Costa,1996-02-22,F,Florianópolis,SC,2026-06-23,Pessoa Física
10551,Empresa Pereira 051 Ltda,2016-05-16,PJ,Blumenau,SC,2024-03-21,Pessoa Jurídica
10552,João Rodrigues,1982-01-23,F,Vitória,ES,2023-08-29,Alta Renda
10553,Felipe Pereira,1950-12-02,F,São Paulo,SP,2018-04-12,Alta Renda
10554,Carla Lima,1984-12-11,M,Londrina,PR,2020-11-15,Pessoa Física
10555,Empresa Santos 055 Ltda,2004-12-29,PJ,Belo Horizonte,MG,2020-03-06,Pessoa Jurídica
10556,William Silva,1996-12-27,M,Brasília,DF,2022-02-06,Pessoa Física
10557,Felipe Oliveira,1955-02-09,F,São Paulo,SP,2018-01-03,Pessoa Física
10558,Sabrina Lima,1985-03-08,F,Joinville,SC,2021-01-29,Alta Renda
10559,Natália Santos,1992-12-19,M,Joinville,SC,2020-07-06,Pessoa Física
10560,Larissa Nascimento,1953-04-01,M,Caxias do Sul,RS,2024-12-03,Pessoa Física
10561,Empresa Oliveira 061 Ltda,2002-03-18,PJ,Brasília,DF,2024-04-19,Pessoa Jurídica
10562,Empresa Rodrigues 062 Ltda,2009-03-09,PJ,Brasília,DF,2022-06-16,Pessoa Jurídica
10563,Natália Silva,1990-09-29,F,Vitória,ES,2020-04-30,Pessoa Física
10564,João Oliveira,1972-12-03,M,Brasília,DF,2024-04-02,Pessoa Física
10565,Rafael Souza,1951-08-02,F,Porto Alegre,RS,2024-11-19,Pessoa Física
10566,Empresa Araújo 066 Ltda,2016-06-17,PJ,Goiânia,GO,2019-01-26,Pessoa Jurídica
10567,Empresa Rodrigues 067 Ltda,2006-11-10,PJ,Florianópolis,SC,2022-02-08,Pessoa Jurídica
10568,Daniel Pereira,2005-07-23,F,São Paulo,SP,2020-01-13,Alta Renda
10569,Natália Oliveira,1986-12-20,M,Florianópolis,SC,2026-07-15,Pessoa Física
10570,Natália Oliveira,1964-10-18,M,Londrina,PR,2021-04-30,Pessoa Física
10571,Daniel Santos,1975-03-10,M,Brasília,DF,2019-10-25,Pessoa Física
10572,Sabrina Souza,1961-08-29,M,Vitória,ES,2019-10-07,Pessoa Física
10573,Carla Costa,1986-12-30,F,Blumenau,SC,2025-01-29,Pessoa Física
10574,Tiago Nascimento,1986-08-06,F,Porto Alegre,RS,2023-03-10,Alta Renda
10575,Empresa Oliveira 075 Ltda,2017-11-29,PJ,Joinville,SC,2022-03-08,Pessoa Jurídica
10576,Daniel Araújo,1983-05-06,M,Brasília,DF,2026-07-03,Pessoa Física
10577,Empresa Fernandes 077 Ltda,2011-06-07,PJ,Londrina,PR,2021-10-16,Pessoa Jurídica
10578,Vanessa Almeida,1973-09-12,M,Curitiba,PR,2025-06-17,Alta Renda
10579,Empresa Santos 079 Ltda,1998-08-13,PJ,Curitiba,PR,2019-12-05,Pessoa Jurídica
10580,Rafael Pereira,2004-12-09,M,Florianópolis,SC,2024-11-06,Pessoa Física
10581,Marcos Almeida,1989-06-12,F,Blumenau,SC,2025-12-18,Pessoa Física
10582,Isabela Lima,1975-02-09,F,Vitória,ES,2024-02-28,Pessoa Física
10583,João Almeida,1963-02-04,F,Santa Cruz do Sul,RS,2021-11-20,Pessoa Física
10584,Patrícia Araújo,1958-05-21,M,Londrina,PR,2024-03-28,Pessoa Física
10585,João Nascimento,1986-08-14,M,Santa Cruz do Sul,RS,2026-06-02,Pessoa Física
10586,Empresa Silva 086 Ltda,2011-04-05,PJ,Curitiba,PR,2026-05-16,Pessoa Jurídica
10587,Isabela Nascimento,1980-07-22,F,Curitiba,PR,2025-12-13,Alta Renda
10588,Rafael Silva,1984-02-13,F,Curitiba,PR,2021-07-02,Pessoa Física
10589,Carla Nascimento,1957-11-06,F,Porto Alegre,RS,2021-07-01,Pessoa Física
10590,Empresa Costa 090 Ltda,2002-03-27,PJ,Goiânia,GO,2023-11-01,Pessoa Jurídica
10591,Henrique Costa,1978-10-02,F,Santa Maria,RS,2025-05-18,Pessoa Física
10592,Carla Souza,1983-07-24,M,Goiânia,GO,2024-05-04,Pessoa Física
10593,Eduarda Santos,1988-03-02,M,Brasília,DF,2020-09-03,Pessoa Física
